,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2017-12-29,1.3883652319673598e-08,0.004605253476736271,0.20000000005575078,0.009220662849990253,0.0,0.06090020126686982,0.15000000041387593,0.0,0.0,0.02651294732526514,0.0,0.20000000039497529,0.1487609202962358,0.0,0.20000000003664836,0.0
2018-01-31,1.696601875192595e-08,0.08972631634728838,0.16683304667294604,0.016813024343459534,0.0,0.06387600144256424,0.09274505420304334,0.065667831022004,0.0,2.3827749679078728e-08,0.0,0.18701855490749517,0.1311698164422003,0.0,0.18615031382523056,0.0
2018-02-28,0.0,0.18380098406039425,0.12653599030215265,0.0,0.0,0.0,0.0,0.17890043919819504,0.0,0.0,0.0,0.1977040548492485,0.15043622360640452,0.0,0.16262230798360516,0.0
2018-03-29,0.0,0.1924938570288959,0.08729066962538586,0.0,0.0,0.0,0.0,0.20000000017172412,0.0,0.0,0.0,0.20000000023306244,0.1730490358306191,0.0,0.14716643711031263,0.0
2018-04-30,0.01178943692006279,0.19997992243265236,0.06280453538428538,0.0,0.0,0.0,0.0,0.1612392996148499,0.0,0.0,0.0,0.20000000034522908,0.16418680524446977,0.0,0.20000000005845073,0.0
2018-05-31,0.09298537844923994,0.12501003986993175,0.14737303651172162,0.0,0.0,0.0,0.0,0.08423738139061752,0.0,0.0,0.0,0.20000000171695312,0.15039416421057517,0.0,0.19999999785096084,0.0
2018-06-29,0.11411978150517382,0.1455714707695948,0.03714661004724642,0.0,0.0,0.04532489423333435,0.0,0.1801501865383088,0.0,0.0,0.0,0.19999999842796556,0.12380895317691956,0.0,0.1538781053014566,0.0
2018-07-31,0.08777162707494648,0.16885693846091182,0.025633706811501338,0.0,0.0,0.01849127454534953,0.0,0.2000000003992335,0.0,0.0,0.0,0.20000000035726648,0.1092133124690053,0.0,0.19003313988178547,0.0
2018-08-31,0.14993834230657957,0.15972150777638833,0.0,0.0,0.0,0.036994250160447856,0.0,0.16280383998560607,0.0,0.0,0.0,0.2000000001431337,0.09054205964277773,0.0,0.19999999998506676,0.0
2018-09-28,0.09825753878102853,0.13911552145538933,0.016478334014482628,0.0,0.0,0.12586736549172872,0.0,0.14155638958975655,0.0,0.0,0.0,0.19999999916359976,0.09047581236918467,0.0,0.18824903913482982,0.0
2018-10-31,0.19934243056418915,0.06012209611227062,0.0,0.0,0.0,0.08664108349393228,0.0,0.17510014653853487,0.01878109612854885,0.0,0.0,0.20000000263338583,0.06001314239298756,0.0,0.2000000021361509,0.0
2018-11-30,0.060963272749681906,0.14889352201044898,0.0,0.0,0.0,0.07941500748266384,0.02611108369719071,0.12519887196025736,0.15941816092271244,0.0,0.0,0.20000000210876107,0.0,7.709451838838007e-08,0.20000000197376536,0.0
2018-12-31,0.0,0.19204939359235665,0.0,0.0,0.0,0.047001645575045485,0.0,0.0,0.19999998033301977,0.1019025477666457,0.044254716392761836,0.20000000010079436,0.0,0.014791716258539353,0.19999999998083676,0.0
2019-01-31,0.0,0.20000000147781624,0.0,0.0,0.0,0.045352045335494424,0.0,0.0,0.19999999995607357,0.13038080477983466,0.0,0.20000000192934564,0.0,0.024267144750623346,0.20000000177081215,0.0
2019-02-28,0.0,0.1439939523887385,0.0,0.0,0.0,0.0,0.0,0.0,0.06356366329350234,0.19999999986497177,0.18602537366360375,0.20000000116889693,0.0,0.030868398588189967,0.17554861103209676,0.0
2019-03-29,0.0,0.16336973357504977,0.0,0.0,0.0,0.0,0.0,0.0,1.736463122575365e-08,0.2000000000135264,0.16492176215365031,0.20000000008482616,0.0,0.1319018737991103,0.13980661300920583,0.0
2019-04-30,0.0,0.15031510983607357,0.0,0.0,0.0,0.0,0.0,0.08761144415796736,0.023063480286100436,0.13900999879096448,0.2000000003255075,0.20000000070978444,0.0,0.19999996589360228,0.0,0.0
2019-05-31,0.0,0.1017305022637804,0.0,0.0,0.0,0.0,0.0,0.08544905837501292,0.0,0.1366949763761528,0.2000000000085635,0.20000000024849998,0.0,0.19607667499020925,0.08004878773778105,0.0
2019-06-28,0.0,0.11491060058784927,0.0,0.0,0.0,0.07043348399335918,0.0,0.014655914372135584,0.0,0.20000000011624933,0.20000000030412066,0.2000000003325143,0.0,0.2000000002937718,0.0,0.0
2019-07-31,0.0,0.07487208566240006,0.0,0.0,0.0,0.16701358549498516,0.0,0.01623943116878147,0.0,0.1418748925539268,0.20000000170054366,0.200000001780208,0.0,0.20000000163915493,0.0,0.0
2019-08-30,0.0,0.06370921694008641,0.0,0.0,0.0,0.18304649482179253,0.0,0.0,0.03786721891689627,0.1271681175582564,0.19999999749206285,0.2000000002404654,0.0,0.18820895403044013,0.0,0.0
2019-09-30,0.0,0.06968581787988704,0.0,0.0,0.0,0.13367968691380988,0.0,3.364148261759073e-08,0.09469780781306736,0.10193665279925249,0.19999999992508585,0.20000000143068913,0.0,0.19999999959672574,0.0,0.0
2019-10-31,0.038499566149549726,0.014753535340704135,0.0,0.0,0.0,0.17760870581607838,0.0,3.2972190058009525e-07,0.07801664795131709,0.09112121502486985,0.19999999998456708,0.20000000000782606,0.0,0.20000000000318707,0.0,0.0
