,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2016-12-30,0.0,0.20000000060850653,0.0,0.0,0.0,0.021535067214323654,0.07061303453332286,0.1078518976533854,0.0,0.0,0.0,0.1999999989562796,0.20000000072470508,0.0,0.20000000030947693,0.0
2017-01-31,0.0,0.20000000083343228,2.892896092099022e-07,0.0,0.0,0.0,3.126174620119086e-08,0.1999999830212118,0.0,0.0,0.006845300380624022,0.19315439438415447,0.20000000090719688,0.0,0.19999999992202513,0.0
2017-02-28,0.0,0.20000000131226114,0.0,0.0,0.0,0.0,0.11181700646633413,0.13858537270791788,0.0,0.0,0.0,0.20000000103158908,0.20000000245969363,0.0,0.14959761602220414,0.0
2017-03-31,0.0,0.20000000250753233,0.0,0.0,0.0,0.0,0.20000000233556522,0.09660226008510389,0.0,0.0,0.0,0.20000000253585937,0.2000000025544779,0.0,0.10339772998146128,0.0
2017-04-28,0.0,0.1999999997387392,0.0,0.0,0.0,0.09397454600419233,0.12039880583649407,0.0,0.0,0.0,0.0,0.20000000036478668,0.20000000061847734,0.0,0.18562664743731047,0.0
2017-05-31,0.0,0.20000000041416233,0.012326290959350152,0.0,0.0,0.05202978734327491,0.19999999601028376,0.0,0.0,0.0,0.0,0.20000000194691264,0.2000000030028426,0.0,0.1356439203231735,0.0
2017-06-30,0.0,0.18786471654557035,0.031021195380681044,0.0,0.0,0.031112622381581894,0.200000002046652,0.0,1.4566008077088698e-06,0.0,0.0,0.20000000251763211,0.20000000276622162,0.0,0.15000000176085324,0.0
2017-07-31,0.0,0.08541566781219719,0.10777862131603352,0.0,0.0,0.0,0.18688006852698005,0.0,0.018758252700204738,0.0,0.0,0.20000000461965461,0.20000000659147238,0.03804744076371076,0.16311993766974675,0.0
2017-08-31,0.0,0.05553051756341311,0.06765423228261219,0.0,0.0,0.0,0.17569096517694605,0.0,0.0,0.0,1.1783448934471694e-08,0.20000000222234623,0.20000000047559574,0.12681523145262114,0.17430903904301664,0.0
2017-09-29,0.0,0.04254466848086331,0.14895963743448515,0.005852530265888999,0.0,0.038527113111780614,0.1747728486917911,0.0,0.0,0.0,0.0,0.20000000141191074,0.18874428829367687,0.025371758023732503,0.1752271542858708,0.0
2017-10-31,0.0,0.03362818373208281,0.17454324860901935,0.0,0.0,0.041828557480193686,0.1549116943196982,0.0,0.0,0.0,0.0,0.20000000306459614,0.20000000190102085,0.0,0.19508831089338885,0.0
2017-11-30,0.0,0.025306647834846874,0.1851732266533012,0.0,0.0,0.029562192727707527,0.1500000002035381,0.0,0.0,0.0012577564236466877,0.0,0.20000000029863402,0.17064869296076357,0.038051482630392035,0.2000000002671701,0.0
2017-12-29,3.4199706155192054e-08,0.0028673135487659904,0.19999999996959075,0.0076655072829478815,0.0,0.06980598193926407,0.15000000466032382,0.0,0.0,0.025764532397796615,0.0,0.2000000012912712,0.1438966269527567,0.0,0.19999999775757685,0.0
2018-01-31,0.0,0.08310945437743057,0.17018812170591208,0.006150661645430126,0.0,0.060408897975178,0.10021867259257848,0.062234836855448915,0.0,0.0,0.0,0.19999991391069102,0.12502734338920585,0.0,0.19266209754812508,0.0
2018-02-28,0.0,0.1837248035755285,0.12088833876448439,0.0,0.0,0.0,0.0,0.18554046468846938,0.0,0.0,0.0,0.19999999986721573,0.14392886502803515,0.0,0.1659175280762667,0.0
2018-03-29,0.0,0.19469990817175648,0.08355161701742933,0.0,0.0,0.0,0.0,0.20000000007213117,0.0,0.0,0.0,0.20000000005427812,0.16764779757178977,0.0,0.15410067711261513,0.0
2018-04-30,0.008111065886286944,0.19999995411369667,0.05732025680431784,0.0,0.0,0.0,0.0,0.17428426172158054,0.0,0.0,0.0,0.20000000048283958,0.16028446056962115,0.0,0.20000000042165725,0.0
2018-05-31,0.09398858226972491,0.12569976257068544,0.1482967345168959,0.0,0.0,0.0,0.0,0.08556461209868728,0.0,0.0,0.0,0.20000000227319148,0.1464503051535235,0.0,0.20000000111729158,0.0
2018-06-29,0.11465721715842307,0.14601461112665948,0.028571750673285413,0.0,0.0,0.04114355939735041,0.0,0.19311736883175362,0.0,0.0,0.0,0.1999999994210749,0.1191430066369725,0.0,0.15735248675448063,0.0
2018-07-31,0.08777904204732363,0.1708868674856353,0.02089571558271822,0.0,0.0,0.01543997863653314,0.0,0.2000000015741472,0.0,0.0,0.0,0.20000000150569203,0.10501090630110879,0.0,0.19998748686684165,0.0
2018-08-31,0.15240179941778192,0.1588759823976667,1.9621640509675838e-08,0.0,0.0,0.032126912690939646,0.0,0.1709725678176525,0.0,0.0,0.0,0.20000000107957822,0.08562274365599021,0.0,0.19999997331875022,0.0
2018-09-28,0.09607273743233116,0.13845759797731202,0.007138592449693973,0.0,0.0,0.13160863303131168,0.0,0.14753222196456225,0.0,0.0,0.0,0.2000000001058919,0.08604506197947977,0.0,0.19314515505941726,0.0
2018-10-31,0.19999999979945415,0.05544127928598675,0.0,0.0,0.0,0.08641248863724907,0.0,0.1810481679159989,0.02090910930635744,0.0,0.0,0.20000000009541016,0.05618895489929021,0.0,0.20000000006025323,0.0
2018-11-30,0.05937918162703535,0.14537851681659106,0.0,0.0,0.0,0.07862135577404261,0.014324944769636047,0.13035739845796954,0.17193860143867337,0.0,0.0,0.20000000057164058,0.0,0.0,0.20000000054441142,0.0
2018-12-31,0.0,0.19594353510052143,0.0,0.0,0.0,0.03790736964897553,0.0,0.0,0.19999999979475794,0.1081171579415718,0.037161494636109356,0.2000000001886155,0.0,0.020870442592000788,0.20000000009744764,0.0
2019-01-31,0.0,0.20000000049517858,0.0,0.0,0.0,0.04223194673617791,0.0,0.0,0.20000000078971916,0.13269164790517812,0.0,0.2000000008684468,0.0,0.025076402453665898,0.20000000075163363,0.0
2019-02-28,0.0,0.1390526175663491,0.0,0.0,0.0,0.0,0.0,0.0,0.06375281005787807,0.19999999981456662,0.18909244589163535,0.20000000062339646,0.0,0.03113153312603958,0.17697059292013484,0.0
2019-03-29,0.0,0.16089083579230454,0.0,0.0,0.0,1.1000182129824848e-08,0.0,0.0,0.0,0.19999999590932285,0.16306978786697868,0.20000000203442073,0.0,0.13645256875280012,0.13958679864399093,0.0
2019-04-30,0.0,0.14756686861095938,0.0,0.0,0.0,0.0,0.0,0.08850402221406518,0.023049693385882725,0.14087941421374714,0.2000000006272017,0.2000000008402596,0.0,0.20000000010788432,0.0,0.0
2019-05-31,0.0,0.09866444923607687,0.0,0.0,0.0,0.0,0.0,0.08580195244493757,0.0,0.13696463753720078,0.20000000000078347,0.20000000000734433,0.0,0.19999999143739558,0.07856896933626151,0.0
2019-06-28,0.0,0.11311076604403662,0.0,0.0,0.0,0.07247847473578052,0.0,0.014410757990769569,0.0,0.20000000008585092,0.20000000038781568,0.20000000042002522,0.0,0.20000000033572157,0.0,0.0
2019-07-31,0.0,0.0716625216418934,0.0,0.0,0.0,0.17212405872688247,0.0,0.012626126650240118,0.0,0.14358728987543906,0.20000000103321333,0.20000000110849853,0.0,0.20000000096383316,0.0,0.0
2019-08-30,0.0,0.060095187988361304,0.0,0.0,0.0,0.18610092834322314,0.0,0.0,0.0313577549685169,0.12724475205562627,0.19999999984112996,0.20000000002333754,0.0,0.19520137677980498,0.0,0.0
2019-09-30,0.0,0.06666409660891329,0.0,0.0,0.0,0.13540148422730608,0.0,0.0,0.09631657676445557,0.10161783651364359,0.20000000195297038,0.2000000022881012,0.0,0.20000000164460988,0.0,0.0
2019-10-31,0.03671843912533179,0.011520461306861681,0.0,0.0,0.0,0.18232462774945754,0.0,2.5397880075900133e-07,0.07844814505682762,0.09098807301589636,0.19999999953758849,0.20000000017227954,0.0,0.20000000005695628,0.0,0.0
2019-11-29,0.08565894015924387,0.0,0.0,0.0,0.0,0.0,0.0,0.12616654026124813,0.08897606426658904,0.06508032458313624,0.20000000018885164,0.20000000034764231,0.0,0.20000000021348757,0.034118129979801286,0.0
2019-12-31,0.149999999148157,0.0,0.0,0.0,0.0,0.0,0.0,0.048234009789409574,0.10487671778712282,0.07170315325406865,0.1999999999786556,0.20000000001317916,0.0,0.19999999998111812,0.02518612004828903,0.0
2020-01-31,0.16733664920326502,0.0,0.0,0.0,0.0,0.0,0.0,0.01207529784719522,0.14999999996877994,0.08792454833853743,0.1826633508815105,0.20000000007203728,0.0,0.20000000000922605,1.5367944867302204e-07,0.0
2020-02-28,0.14999999904484712,0.0,0.0,0.0,0.0,0.009215276110064622,0.0,0.0,0.1500000000100614,0.09078472480155352,0.1999999999943654,0.200000000024288,0.0,0.2000000000148199,0.0,0.0
2020-03-31,0.15000000000116148,0.1999999997539187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000023909001,0.20000000000103516,0.2000000000026457,0.0,0.20000000000214904,0.0,0.0
2020-04-30,0.15000000012830134,0.20000000006061833,0.0,0.0,0.0,0.0,0.049999999456542134,0.0,0.0,0.0,0.20000000008634888,0.20000000012360836,0.0,0.20000000014458097,0.0,0.0
2020-05-29,0.15000000026838084,0.20000000032414098,0.0,0.0,0.0,0.0,0.04999999832211955,0.0,0.0,0.0,0.2000000003595127,0.2000000003625759,0.0,0.20000000036327006,0.0,0.0
2020-06-30,0.1500000025812787,0.19999999661019524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000550515448,0.19999999649345443,0.1999999999268953,0.0,0.1999999988830218,0.0,0.0
2020-07-31,0.19999999581978606,0.19999999779786273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000688433622,0.15000000004594893,0.19999999957341308,0.0,0.19999999987865308,0.0,0.0
2020-08-31,0.19999999985464298,0.17725344746453237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07274655502681228,0.14999999807299802,0.19999999971115562,0.0,0.19999999986985872,0.0,0.0
2020-09-30,0.20000000005236096,0.13520434095731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11479566171502147,0.12588599524549896,0.1999999998012774,0.024114002277651442,0.19999999995087048,0.0,0.0
2020-10-30,0.16977525799111223,0.20000000113805544,0.0,0.0,0.0,0.04999999445845516,0.0,0.0,0.0,0.0,0.024000778380086057,0.2000000011968651,0.1562239657049231,0.20000000113050284,0.0,0.0
2020-11-30,0.1615526471745202,0.199999999878032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08841003391919648,0.0,0.19999999998293463,0.18844735283619873,0.16158996620911795,0.0,0.0
2020-12-31,0.20000000003112473,0.20000000003441565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333577392780456,0.0,0.20000000001154136,0.15000000005890607,0.17666422593620779,0.0,0.0
2021-01-29,0.19999999600148177,0.20000000029920187,0.07300757970795692,0.0,0.0,0.0,0.00911907853761438,0.0,0.0,0.03247565641795978,0.0,0.2000000005188627,0.15000000504651712,0.13539768347040532,0.0,0.0
2021-02-26,0.15113099681748204,0.20000000011919963,0.19999999925836878,0.0,0.011669052390478055,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000009938784,0.1988690033965425,0.038330947918541074,0.0,0.0
2021-03-31,0.19999999940316468,0.20000000012317123,0.20000000041776014,0.0,6.336480105399642e-08,0.0,0.0,0.0,0.0,0.049999934858968496,0.0,0.20000000004188806,0.1500000017902463,0.0,0.0,0.0
2021-04-30,0.1500000023531795,0.1999999992188691,0.19999998058725818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999924843333963,0.20000000006241622,0.0,0.0500007693449374,0.0
2021-05-28,0.1500000008409108,0.20000000064209741,0.20000000109573854,0.0,0.12204459981738726,0.0,0.06407905867691165,0.0,0.0,0.0,0.0,0.06387633778954875,0.20000000113740565,0.0,0.0,0.0
2021-06-30,0.15000000211106712,0.20000000251591715,0.19999999828529452,0.0,0.11085252772085624,0.0,0.0,0.0,0.0,0.0,0.0,0.09471672431683702,0.20000000314673935,0.0,0.044430741903288544,0.0
2021-07-30,0.1500000000252485,0.19999999981769828,0.18160123494832997,0.0,3.047116411235663e-08,0.0,0.1561171479504439,0.0,0.0,0.02241425965247074,0.0,0.08542769802262014,0.200000000080792,0.0,0.004439629031232405,0.0
2021-08-31,0.15000000001435027,0.20000000000186038,0.1999999926588931,0.0,0.09444962827497233,0.0,0.1258915807274353,0.0,0.0,0.0,0.0,0.02965796068516856,0.20000000006252527,0.0,8.375747947581e-07,0.0
2021-09-30,0.1500000001273342,0.2000000002474625,0.1643207351021013,0.0,0.11374779126102141,0.0,0.017111828869839807,0.0,0.0,0.0,0.0,0.0,0.200000000280186,0.0,0.15481964411205473,0.0
2021-10-29,0.1500000005152765,0.20000000108520757,0.03451367390954068,0.0,0.19495720918538934,0.0,0.0,0.0,0.0,0.039342701015627334,0.0,0.026928617573236776,0.2000000011128284,0.0,0.15425779560289338,0.0
2021-11-30,0.1500000012939855,0.20000000194366843,0.03292876927431897,0.0,0.12335573663531225,0.15000000086925255,0.0,0.0,0.0,0.03853521296956002,0.0,0.10518027498575655,0.2000000020281457,0.0,0.0,0.0
2021-12-31,0.14999999989761723,0.17336656470924264,0.03782956514376897,0.0,0.0013186362941576938,0.17663343514373553,0.0,0.0,0.0,0.09059396784435177,0.0,0.07290107426717626,0.20000000003334326,0.04489097683062176,0.052465779835984966,0.0
2022-01-31,0.15000000009749478,0.10312351441488746,0.19985057121719896,0.0,0.0,0.07504764428491319,0.0,0.0,0.0,0.09237615131087568,0.0,0.0,0.20000000026616016,0.04907140638695162,0.13053071202151814,0.0
2022-02-28,0.1500000000789956,0.1100977908824696,0.10608675878914083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000023057612,0.13015834549891947,0.16612863882790044,0.13752846569199795
2022-03-31,0.1927603483465096,0.0,0.07201102780952445,0.145432013641521,0.0060760910200594485,0.0,0.0,0.0,0.0,0.0,0.0,0.017695879177036366,0.15723965162485457,0.12927134857070768,0.19057186987338195,0.08894176993640497
2022-04-29,0.19999999898288473,0.0,0.1315695198737413,0.0,0.0,0.0,0.0,0.0,0.032949160378486206,0.0,0.0,0.0,0.08935590296523761,0.2000000001293511,0.18039525427701075,0.1657301633932883
2022-05-31,0.15330151779412257,0.0,0.14006405613012085,0.05425455416575708,0.0,0.0,0.0,0.0,1.1592655401779919e-07,0.0,0.0,0.0,0.07563686129363244,0.20000000263818352,0.176742890135087,0.20000000191654252
2022-06-30,0.07406906697110442,0.0,0.03378784080676668,0.04007984069762139,0.0,0.0,0.04284370740885791,0.0,0.1821683022856611,0.0,0.0,0.018477270444377972,0.05170141670741192,0.1568725544728582,0.2000000000965685,0.20000000010877192
